id,cluster,umap_x,umap_y
NG_062078.1,2,-0.1395397,11.83661
NG_062079.1,2,-0.18947196,11.745121
NG_062080.1,2,-0.08080844,12.076592
NG_061119.1,2,-0.20064506,11.743408
NG_061120.1,2,-0.14928836,11.669704
NG_065594.1,2,2.1433036,16.783663
NG_063356.1,2,2.5667048,17.18007
NG_061125.1,2,2.137296,16.393782
NG_063357.1,2,2.8535013,16.215189
NG_063358.1,2,1.6740221,14.542989
NG_061126.1,2,1.708308,15.925583
NG_065595.1,2,1.1129603,15.081098
NG_065596.1,2,1.56201,15.73516
NG_063359.1,2,1.7278113,15.623162
NG_061127.1,2,1.9452064,16.848265
NG_061128.1,2,2.0869112,16.574436
NG_063360.1,2,1.9696923,16.58233
NG_063361.1,2,1.9066197,16.554771
NG_063362.1,2,2.0206034,16.781572
NG_063363.1,2,1.9606206,16.580532
NG_061129.1,2,1.5843836,16.48148
NG_065597.1,2,3.0056386,14.573081
NG_063364.1,2,2.1189282,16.58373
NG_063365.1,2,2.4605896,17.069757
NG_061130.1,2,3.180779,16.371202
NG_061131.1,2,2.9957378,16.192472
NG_063366.1,2,1.3519602,16.127909
NG_242804.1,2,0.55735147,15.488941
NG_061132.1,2,2.2622728,16.15208
NG_061133.1,2,1.9182332,17.13194
NG_062856.1,2,-1.5812745,11.467492
NG_073522.1,1,-1.8231297,3.4944377
NG_073523.1,1,-1.8479548,3.525844
NG_070901.1,2,-1.5749761,11.9299
NG_070902.1,2,0.01607481,12.357004
NG_070903.1,2,-1.172462,4.4141364
NG_070905.1,-1,-2.2016356,-4.858768
NG_070906.1,-1,-2.2139883,-4.8660865
NG_070907.1,-1,-2.2171419,-4.881298
NG_070908.1,-1,-2.2367184,-4.8651648
NG_070910.1,2,-1.3079244,15.737957
NG_070912.1,2,-2.1567073,-3.8740995
NG_070916.1,2,-2.1367998,-3.866904
NG_070918.1,2,-1.525705,-2.8769672
NG_228707.1,2,-0.9345873,-2.4273677
NG_081405.1,2,1.3119806,-4.682272
NG_073562.1,2,3.1185508,16.4037
NG_073563.1,2,0.99608195,15.006007
NG_073564.1,2,1.9237307,17.15969
NG_073565.1,2,1.0375967,14.963788
NG_073566.1,2,1.9860202,17.258821
NG_073567.1,2,3.224832,16.362041
NG_242417.1,2,-1.0427854,-2.07545
NG_073501.1,2,1.7809578,-5.1330914
NG_073517.1,2,-1.356831,-1.9276077
NG_061134.1,2,-0.8482702,11.5366125
NG_067630.1,2,1.0197134,15.01868
NG_067631.1,2,1.4046137,14.945362
NG_062393.1,2,-0.81985223,15.484842
NG_242364.1,2,-1.0985056,13.489229
NG_064838.1,2,-1.0048393,13.654956
NG_064839.1,2,-0.983058,13.779533
NG_060996.1,2,-0.68713284,15.444356
NG_063548.1,2,-1.0765013,-4.157251
NG_063549.1,2,-1.1198605,-4.146028
NG_063550.1,2,-1.0230778,-4.215109
NG_061124.1,-1,1.7533852,-2.9521718
NG_064996.1,2,-2.7661808,11.458261
NG_062854.1,2,-0.5359053,4.7428427
NG_062855.1,2,-0.5156772,4.728227
NG_062153.1,2,-0.73376596,-4.410455
NG_062859.1,2,-0.05829899,-3.0012558
NG_064949.1,2,2.640458,17.092716
NG_064951.1,2,2.6316319,17.004517
NG_064950.1,2,2.6294575,17.056534
NG_062392.1,2,1.839856,17.234531
NG_064998.1,-1,-1.2264811,0.8047623
NG_064964.1,2,1.8882301,-4.5082345
NG_063551.1,2,-0.31733093,-2.8269122
NG_063552.1,2,-0.72050625,-4.3480883
NG_063553.1,2,-0.7860146,-4.32421
NG_063554.1,2,-0.6747852,-4.3799944
NG_065600.1,2,-0.8339906,-3.909337
NG_065003.1,2,-0.9884809,-4.1903048
NG_061135.1,2,-0.5639716,5.1495442
NG_061136.1,2,-1.7707928,11.682615
NG_065598.1,-1,-1.4738355,3.7283144
NG_065001.1,-1,-1.4340824,4.081788
NG_061144.1,2,1.7234592,16.150492
NG_063367.1,2,0.8287282,16.920671
NG_062396.1,2,-2.804437,5.440669
NG_062397.1,2,-2.7776692,5.4173098
NG_073493.1,2,-1.3009596,5.7606134
NG_073495.1,2,-1.9117922,5.392542
NG_073496.1,2,-2.9882147,11.376168
NG_073497.1,2,-1.3786275,13.723315
NG_073498.1,2,-1.0024172,12.108875
NG_073499.1,2,-0.06388636,13.71789
NG_073500.1,2,-0.06864913,13.734728
NG_073502.1,2,-1.1953331,15.444724
NG_073503.1,2,-1.5001525,13.553487
NG_073505.1,2,2.04409,2.8540852
NG_073506.1,2,0.21492715,-2.9487557
NG_073508.1,2,2.0225403,2.7075262
NG_073509.1,2,1.9965729,2.7350519
NG_073510.1,2,-0.7939724,-2.5122392
NG_073515.1,2,-0.9477608,-2.3816357
NG_073516.1,2,-2.1516185,-3.8491223
NG_073518.1,2,-1.1618392,-1.818337
NG_073519.1,2,-1.044487,-2.3551083
NG_073520.1,2,-1.2074949,14.157835
NG_073521.1,2,-1.3120663,14.3309
NG_073524.1,-1,-1.891394,3.6968973
NG_073525.1,-1,-1.7502642,-0.85132116
NG_073526.1,2,1.1966928,-4.8048472
NG_073528.1,2,-1.7208747,4.314383
NG_073529.1,2,3.1389532,16.667929
NG_073530.1,2,-0.2096902,-2.6459413
NG_073531.1,2,-0.31240413,-2.6294816
NG_073532.1,2,2.1807191,1.3598683
NG_073533.1,2,2.1501186,1.3013347
NG_073534.1,2,2.1598966,1.3501849
NG_073535.1,2,2.1661246,1.3399733
NG_073536.1,2,-1.4794422,12.137375
NG_073540.1,2,2.519745,1.667371
NG_073541.1,-1,-1.4597329,-0.15632296
NG_073542.1,2,1.5388073,0.61468565
NG_073543.1,2,1.1044284,0.09201174
NG_073544.1,2,1.2654271,0.0014555752
NG_073545.1,2,1.2126667,0.041060034
NG_073546.1,2,1.2279446,0.16217133
NG_073547.1,2,-2.9425097,11.264795
NG_073548.1,2,-2.042299,-3.875055
NG_073549.1,2,-0.81720024,-1.6805401
NG_073550.1,2,-0.8933163,-2.1786747
NG_073552.1,2,6.3029013,2.8679085
NG_073553.1,2,5.9414325,2.7515638
NG_073554.1,2,6.220806,2.8460038
NG_073555.1,2,5.912813,2.2168863
NG_073556.1,2,6.1789527,3.625172
NG_073557.1,2,6.025571,2.231006
NG_073558.1,2,6.294844,2.9230788
NG_073559.1,2,3.9665215,2.0481966
NG_073560.1,-1,-1.8008878,3.9290874
NG_073561.1,2,-1.3852286,15.738121
NG_073568.1,2,4.8911853,2.2249155
NG_073569.1,2,3.1558785,6.9921255
NG_073570.1,2,3.151457,7.0020146
NG_073571.1,2,3.1960258,6.9043794
NG_076805.1,2,4.422383,2.7121983
NG_074961.1,2,3.4039793,6.5699596
NG_070792.1,2,1.7423329,17.24314
NG_062806.1,2,2.7055597,16.725471
NG_061142.1,2,-4.8251696,17.556223
NG_242418.1,2,-0.70615345,12.254046
NG_074951.1,-1,-1.1658357,1.0299071
NG_074952.1,-1,-1.1576517,1.0224961
NG_074915.1,2,1.7352542,2.533817
NG_228706.1,2,1.2058163,-2.7966955
NG_074927.1,2,1.253358,-2.8066719
NG_074933.1,2,1.7379475,2.5765738
NG_074934.1,2,1.2331808,-2.795321
NG_074936.1,2,1.1972908,-2.78564
NG_074937.1,2,1.2005795,-2.7816668
NG_074938.1,2,-3.0242696,11.2561245
NG_074940.1,2,1.4247308,-2.9378002
NG_074941.1,2,1.2208902,-2.8102977
NG_074950.1,2,0.97674406,-3.0049274
NG_242415.1,2,1.3187789,-5.314339
NG_242416.1,2,0.6258384,-5.4062743
NG_061122.1,-1,-1.4397454,3.7612698
NG_064999.1,2,-2.9970446,11.380453
NG_065000.1,-1,-0.8511877,5.726325
NG_070284.1,-1,-1.4739715,-4.6866627
NG_062155.1,2,-0.8887936,5.4013124
NG_061138.1,2,2.0236297,0.40575215
NG_078726.1,2,-0.61162883,12.175966
NG_062871.1,2,1.0127736,1.4455445
NG_062873.1,2,1.0119851,1.4429913
NG_062872.1,2,1.0172405,1.4581269
NG_062880.1,2,1.028527,1.4173639
NG_062883.1,2,1.0119587,1.4390656
NG_062890.1,2,1.0210369,1.4354575
NG_062888.1,2,10.444503,5.487233
NG_062895.1,2,10.452956,5.49442
NG_062897.1,2,10.464867,5.5065417
NG_062876.1,2,10.464392,5.505713
NG_067638.1,2,10.465698,5.507252
NG_062870.1,2,10.465842,5.5072002
NG_067635.1,2,10.449368,5.490869
NG_062877.1,2,10.469513,5.5106635
NG_062906.1,2,-1.9989883,-1.9063408
NG_062907.1,2,-2.0176609,-1.8853351
NG_062910.1,2,-2.019346,-1.8771614
NG_062908.1,2,-2.038621,-1.9258827
NG_062913.1,2,-2.0119538,-1.8945533
NG_062917.1,2,-1.9947261,-1.8784361
NG_061146.1,2,-1.9990147,-1.9034351
NG_065603.1,2,-1.255152,12.20569
NG_065565.1,-1,-2.2258735,-4.3492427
NG_081409.1,2,3.0730278,7.54957
NG_081410.1,2,3.1645386,7.286519
NG_081411.1,2,3.19296,7.1928096
NG_081412.1,2,3.1496456,7.2639923
NG_076754.1,-1,-2.641065,21.614132
NG_076757.1,2,-2.6828268,21.735035
NG_076760.1,2,-2.668634,21.715996
NG_076761.1,2,-2.4955602,21.965628
NG_076762.1,2,-2.5780575,21.927044
NG_076776.1,2,-2.7029614,21.753609
NG_076786.1,2,-2.5665882,21.894018
NG_076794.1,2,-2.5587888,21.899803
NG_076795.1,2,-2.5966568,21.86116
NG_076797.1,2,-2.5672998,21.893148
NG_076800.1,2,-2.6853807,21.76938
NG_148850.1,2,-1.8172864,-2.644691
NG_074878.1,2,-2.3425004,12.003769
NG_074879.1,2,-2.221194,10.898744
NG_074880.1,2,1.586481,-3.8215618
NG_074881.1,2,-0.18593386,-2.7305663
NG_074882.1,-1,0.28477442,-3.0739863
NG_074883.1,-1,0.36502087,-3.0673757
NG_074884.1,-1,0.30442327,-3.0967977
NG_074885.1,2,4.566794,3.1772516
NG_074886.1,2,4.5871053,3.1928785
NG_074887.1,2,4.615065,3.1929915
NG_074888.1,2,4.600951,3.199755
NG_074889.1,2,4.5947843,3.1914587
NG_074890.1,2,4.6058455,3.2016423
NG_074891.1,2,5.8226366,3.4996727
NG_074892.1,2,5.8653507,3.5562394
NG_074893.1,2,0.26563036,-3.0493593
NG_074894.1,2,0.1961182,-2.909728
NG_074895.1,2,-0.24080956,11.848824
NG_074896.1,2,1.6979733,-5.1925874
NG_074897.1,2,1.7209605,-5.148319
NG_074898.1,2,1.7846838,-5.1749854
NG_074900.1,-1,1.4999572,-3.6443632
NG_074901.1,2,-2.0199006,-1.9559838
NG_074903.1,-1,-3.363991,-4.65485
NG_074907.1,1,-1.8298175,3.4813144
NG_074909.1,2,1.7171324,-4.958967
NG_074910.1,-1,-0.9506178,-1.461548
NG_074911.1,2,1.6940423,-5.069734
NG_074912.1,2,-0.8714566,-2.5811162
NG_074913.1,2,-0.8528118,12.337422
NG_074914.1,2,-0.9141599,12.405206
NG_074916.1,2,2.1770368,-0.79859334
NG_074917.1,2,-2.3698943,10.9828615
NG_074918.1,2,2.1973546,-0.868731
NG_074919.1,2,2.23065,-0.8578642
NG_074920.1,2,2.226595,-0.85452455
NG_074921.1,2,-2.5665634,10.9748
NG_074922.1,2,-3.0165339,11.206613
NG_074923.1,2,2.2196805,-0.85180855
NG_074924.1,2,2.2406504,-0.89916104
NG_074925.1,2,2.2298877,-0.86282015
NG_074926.1,2,-2.7954109,10.912053
NG_074928.1,2,2.2100508,-0.86052054
NG_074929.1,2,2.2270951,-0.87297344
NG_074930.1,2,2.2433608,-0.85719854
NG_074931.1,2,2.2093902,-0.8715169
NG_074932.1,2,2.2289832,-0.85451305
NG_074935.1,2,1.2365357,-2.8102565
NG_074939.1,2,-3.0327082,11.248092
NG_074942.1,2,1.2006176,-2.7832952
NG_074943.1,2,1.2310753,-2.8143208
NG_074944.1,2,1.22175,-2.7697356
NG_074945.1,2,1.2351719,-2.8192134
NG_074946.1,2,1.2541841,-2.7734056
NG_074947.1,2,1.1888276,-2.7661107
NG_074948.1,2,0.99627405,-2.9708638
NG_074949.1,2,0.9399401,-2.9887981
NG_074954.1,2,-2.051235,5.135834
NG_074955.1,2,-1.3230361,-4.0781536
NG_074956.1,2,-0.91318345,-4.544349
NG_074957.1,2,-2.3660414,-0.14129674
NG_074958.1,2,-2.6943421,11.575421
NG_074959.1,2,-3.0457482,11.399973
NG_074960.1,2,-3.0511577,11.401616
NG_074962.1,2,-0.78147835,-4.3712773
NG_074963.1,2,-0.76343983,-4.416814
NG_074964.1,2,-1.4047137,-4.0498714
NG_074965.1,2,-0.9781359,-4.456568
NG_074966.1,2,1.6971295,0.7904885
NG_074967.1,2,-2.3569713,-0.21378465
NG_074968.1,2,-2.314304,-0.23761964
NG_074969.1,2,-0.37978673,-1.8620371
NG_074970.1,2,-1.3605587,-2.555171
NG_074971.1,2,-1.9957756,-2.6444178
NG_074972.1,2,-0.98116726,-2.4313226
NG_074973.1,2,-0.9931078,-1.5883391
NG_081414.1,2,1.3068352,-4.4337173
NG_061145.1,2,-0.1671056,11.67991
NG_065005.1,2,-0.33415958,11.898739
NG_062860.1,2,-0.1805029,11.741477
NG_065006.1,2,-0.35280573,11.951076
NG_062861.1,2,-0.23254025,11.712478
NG_062862.1,2,-0.18000516,11.715386
NG_062864.1,2,-0.30254424,11.450791
NG_062865.1,2,-0.22867236,11.165914
NG_062866.1,2,-0.17977156,11.728259
NG_062867.1,2,-0.18921335,11.72679
NG_062868.1,2,-0.25561216,11.259537
NG_062869.1,2,-0.25130513,11.232301
NG_063371.1,2,2.6393013,17.53801
NG_063372.1,2,2.631865,17.566328
NG_063373.1,2,2.633152,17.533642
NG_063374.1,2,2.6356037,17.559414
NG_062993.1,2,1.8543006,11.284421
NG_062994.1,2,1.8482682,11.279175
NG_062995.1,2,1.8561491,11.243251
NG_062996.1,2,1.8322395,11.1729145
NG_062997.1,2,1.8248105,11.213214
NG_062998.1,2,1.8400582,11.200817
NG_065014.1,2,-1.4891918,-2.9301066
NG_063072.1,2,-0.17101964,11.0083685
NG_062982.1,2,-0.1733305,11.000368
NG_062981.1,2,-0.16100235,10.996673
NG_062983.1,2,-0.1666209,10.997655
NG_061166.1,2,-2.16143,10.729354
NG_062164.1,2,-2.085374,10.73518
NG_062165.1,2,-2.1543128,10.770493
NG_062166.1,2,0.12772067,12.437673
NG_062167.1,2,-2.1316583,10.738849
NG_062168.1,2,-2.1827397,10.695652
NG_062169.1,2,-2.147189,10.762865
NG_065019.1,2,-2.3593,12.102897
NG_065020.1,2,-2.225757,12.140969
NG_062923.1,2,-0.7558412,15.449799
NG_073494.1,2,1.8786135,-4.6426234
NG_070869.1,2,1.9026945,-4.634856
NG_065011.1,-1,-3.3244433,-4.642311
NG_065015.1,2,-0.3174579,-2.8208334
NG_061139.1,2,-1.8902261,11.966306
NG_062857.1,2,-0.49486384,4.802636
NG_065017.1,-1,1.1763253,-2.7554715
NG_081415.1,-1,-1.3264816,-4.6000466
NG_081371.1,2,-1.0118954,-3.8302422
NG_063555.1,2,-0.843321,-4.406933
NG_062927.1,2,-0.47907245,4.902237
NG_062924.1,2,-0.41106448,5.0202
NG_062925.1,2,-3.0053794,11.406753
NG_062926.1,2,-1.7795461,11.763805
NG_061168.1,2,1.5428928,11.384849
NG_062170.1,2,1.5489974,11.37488
NG_062171.1,2,1.6417073,11.30907
NG_062172.1,2,1.5902878,11.330652
NG_062173.1,2,1.5251186,11.390989
NG_062174.1,2,1.5449688,11.373639
NG_062175.1,2,1.5316702,11.385421
NG_063000.1,2,-0.9210948,14.810552
NG_063001.1,2,-0.9322832,14.814923
NG_062858.1,-1,-1.1644343,0.95585555
NG_065599.1,0,-1.09169,0.9953113
NG_061143.1,-1,-1.15626,0.893317
NG_062394.1,-1,-1.1416092,0.76825273
NG_065021.1,2,1.9930935,-4.747936
NG_061165.1,2,1.9777284,-4.819932
NG_062400.1,2,1.8747933,-4.9094787
NG_061106.1,2,-0.49840945,12.005068
NG_063009.1,2,1.2411901,-4.814247
NG_065035.1,2,-0.94844925,-2.4484093
NG_065022.1,2,-0.42767492,-2.6311557
NG_065025.1,2,-0.3637958,-2.7133288
NG_065029.1,2,-0.41568315,-2.8005965
NG_063005.1,2,-0.40708396,-2.620871
NG_065023.1,2,6.1612983,3.5965521
NG_065024.1,2,6.106281,3.6229148
NG_061169.1,2,6.140733,3.6063533
NG_065026.1,2,6.1119065,3.5932426
NG_062176.1,2,6.013796,3.4906187
NG_062177.1,2,5.996422,3.520479
NG_063004.1,2,6.091833,3.623502
NG_065028.1,2,6.1371365,3.6328368
NG_065030.1,2,6.1504745,3.5912979
NG_063006.1,2,6.1537333,3.6298447
NG_063007.1,2,6.150207,3.659173
NG_065031.1,2,6.14103,3.6016033
NG_063008.1,2,6.117042,3.5850713
NG_065033.1,2,6.163542,3.5696301
NG_078767.1,2,4.9130044,4.3458447
NG_078768.1,2,4.901845,4.358253
NG_078769.1,2,4.994595,4.365269
NG_243624.1,2,5.746871,3.4919472
NG_078753.1,-1,-1.784407,3.3453887
NG_076755.1,2,-2.7053854,21.727482
NG_076756.1,2,-2.7262108,21.693907
NG_076758.1,2,-2.6678145,21.774225
NG_076759.1,2,-2.6192532,21.830097
NG_076763.1,2,-2.7373455,21.709047
NG_076764.1,2,-2.882619,21.549126
NG_076765.1,2,-2.8588016,21.570217
NG_076766.1,2,-2.8891354,21.53509
NG_076767.1,2,-2.9115207,21.510519
NG_076768.1,2,-2.8878086,21.537655
NG_076769.1,2,-2.9726202,21.45704
NG_076770.1,2,-2.9180872,21.505146
NG_076771.1,2,-2.9226775,21.500237
NG_076772.1,2,-2.9337945,21.489113
NG_076773.1,2,-2.9378214,21.4856
NG_076774.1,2,-2.750774,21.70024
NG_076775.1,2,-2.7285383,21.721815
NG_076777.1,2,-2.670967,21.786282
NG_076778.1,2,-2.7312753,21.719816
NG_076779.1,2,-2.7220657,21.73315
NG_076780.1,2,-2.7493875,21.701548
NG_076781.1,2,-2.7382617,21.714983
NG_076782.1,2,-2.5143754,21.910034
NG_076783.1,2,-2.5631957,21.89692
NG_076784.1,2,-2.5232399,21.936247
NG_076785.1,2,-2.5174048,21.937054
NG_076787.1,2,-2.5358286,21.922913
NG_076788.1,2,-2.542417,21.916704
NG_076789.1,2,-2.6115978,21.847267
NG_076790.1,2,-2.5726867,21.886635
NG_076791.1,2,-2.5745258,21.88326
NG_076792.1,2,-2.6221755,21.835356
NG_076793.1,2,-2.5843394,21.879745
NG_076796.1,2,-2.5605,21.898487
NG_076798.1,2,-2.6062002,21.852814
NG_076799.1,2,-2.5240417,21.937115
NG_076801.1,2,-2.7130928,21.745663
NG_076802.1,0,-1.0592422,1.2345487
NG_076803.1,0,-1.0522132,1.2524028
NG_076804.1,0,-1.0817999,1.2026701
NG_076806.1,2,-0.3475261,-1.8984603
NG_148874.1,2,0.938224,16.867395
NG_148875.1,2,0.9386749,16.660137
NG_242805.1,2,3.0277042,14.137167
NG_061171.1,2,1.3995693,14.954414
NG_065606.1,-1,-1.6672964,5.132481
NG_081378.1,-1,-1.658704,5.175834
NG_242419.1,2,-0.77866787,-4.4810915
NG_242420.1,2,-0.73795676,-4.488063
NG_242423.1,2,-1.609562,5.0166817
NG_077397.1,2,2.514184,15.164863
NG_077398.1,-1,0.076662034,-3.9344797
NG_077400.1,2,-1.765675,4.784682
NG_077405.1,2,-0.11960806,12.80305
NG_077406.1,2,-0.8929182,15.750309
NG_077407.1,2,1.9799979,-2.7552083
NG_077408.1,2,2.0014231,-4.8008327
NG_077409.1,2,2.0035796,-4.803003
NG_077410.1,2,2.0190241,-4.883813
NG_077411.1,2,2.0111463,-4.8581204
NG_077412.1,2,2.0018,-4.767175
NG_077413.1,2,4.3478575,3.8528564
NG_077414.1,2,4.3417034,3.8501115
NG_077415.1,2,4.4193587,3.9547493
NG_077416.1,2,4.4823675,4.0568056
NG_077417.1,2,4.318287,3.817509
NG_077418.1,2,4.340054,3.870653
NG_077419.1,2,4.496551,4.0558977
NG_077420.1,2,4.4921784,4.0359035
NG_077421.1,2,6.3776484,2.9776843
NG_077422.1,2,6.393209,2.9616756
NG_077423.1,2,4.3020577,4.631964
NG_077424.1,2,4.340941,4.5890255
NG_077425.1,2,4.3293505,4.588183
NG_077426.1,2,4.306116,4.6276326
NG_077427.1,2,4.3220696,4.6160517
NG_077428.1,2,4.3552036,4.6060495
NG_077429.1,-1,-1.0806837,1.2048593
NG_077430.1,0,-1.0414381,1.2592144
NG_077431.1,2,-1.1407281,-0.06937317
NG_077432.1,2,-2.057486,11.814963
NG_077433.1,2,-1.6548523,4.2053933
NG_077435.1,2,0.09090262,-3.0957527
NG_077436.1,2,-0.9700628,-1.3745017
NG_077437.1,2,-0.8539638,-2.3338563
NG_077438.1,2,5.312314,3.895353
NG_077439.1,2,5.30157,3.957621
NG_077440.1,2,4.6237493,4.2826505
NG_077441.1,-1,0.8370787,0.57838786
NG_077442.1,2,2.9545362,7.5131154
NG_077443.1,2,2.9648173,7.570795
NG_077444.1,2,2.9171898,7.5747805
NG_077445.1,2,2.972359,7.5567894
NG_077446.1,-1,1.9956175,2.853535
NG_077447.1,2,2.1227322,1.8788987
NG_077448.1,2,2.1443465,1.89011
NG_077449.1,2,2.036104,0.16870138
NG_081425.1,2,1.9456685,1.1743494
NG_078761.1,2,-2.7459471,11.331349
NG_078762.1,2,1.8218769,0.5516968
NG_063557.1,2,1.1399897,0.45946926
NG_062928.1,-1,-1.1466683,4.557871
NG_062929.1,2,-1.678207,-2.8869762
NG_062930.1,2,-1.1338835,5.127942
NG_061147.1,2,-1.3605665,4.9333096
NG_063003.1,2,-0.68600535,5.45943
NG_242370.1,2,-1.294777,5.7783985
NG_242371.1,2,-0.51990026,5.1852393
NG_061167.1,2,-2.608106,11.659222
NG_062984.1,2,1.8984963,11.172545
NG_062985.1,2,1.8854592,11.170438
NG_062986.1,2,1.8921046,11.172906
NG_062987.1,2,1.8771992,11.187188
NG_062988.1,2,1.9140439,11.202687
NG_228696.1,2,1.9254434,11.156756
NG_062989.1,2,1.9198252,11.17949
NG_062990.1,2,1.9238195,11.159662
NG_062991.1,2,1.9275419,11.158799
NG_065016.1,2,1.9161152,11.172605
NG_061163.1,2,1.8970923,11.1560955
NG_061164.1,2,1.9201686,11.142182
NG_065605.1,2,1.8444735,11.141642
NG_062992.1,2,-0.9049317,11.844843
NG_242422.1,2,1.8516546,-0.052863646
NG_242421.1,2,1.2699507,0.038392484
NG_242807.1,2,-0.9126383,-4.5366626
NG_242808.1,2,-0.7285641,-4.497177
NG_242810.1,2,-1.1262909,-4.208039
NG_062185.1,2,-1.0230006,-3.67291
NG_062999.1,2,-2.35416,11.820292
NG_081421.1,2,-0.82918215,-3.9850843
NG_242424.1,-1,1.6122018,-3.0588648
NG_242425.1,-1,1.587283,-3.0530856
NG_242426.1,2,1.6436146,-2.9784954
NG_242427.1,2,1.6390647,-2.9687757
NG_242811.1,2,-0.7756177,-1.8290154
NG_242812.1,2,-4.342444,17.748869
NG_078770.1,2,-1.3027639,-0.030429583
NG_148842.1,2,-1.2767742,-0.083575025
NG_148847.1,2,-1.2304549,-0.08890522
NG_063375.1,2,2.1071754,17.246592
NG_063376.1,2,3.0278857,14.120282
NG_063377.1,2,2.7530975,16.617533
NG_063378.1,2,2.8966422,14.778308
NG_063379.1,2,3.0604122,14.242738
NG_063380.1,2,3.1430507,14.216945
NG_063381.1,2,2.2430797,16.927805
NG_063382.1,2,2.8913965,14.770831
NG_065624.1,2,3.0372596,14.29598
NG_063383.1,2,2.8607938,14.833445
NG_062402.1,2,0.9270467,17.078728
NG_062401.1,2,1.0097351,17.10305
NG_063556.1,2,-0.33893004,-2.8128858
NG_061004.1,2,1.2594075,15.708686
NG_078723.1,2,-0.7247736,14.260718
NG_078724.1,2,-0.6446208,14.655318
NG_078725.1,2,-1.5248812,12.036811
NG_078727.1,2,-0.47613153,14.709204
NG_078729.1,2,0.24783589,-2.3414803
NG_078730.1,2,-1.4061227,12.408
NG_078731.1,2,-0.33860675,-2.7516239
NG_078732.1,2,-1.8129089,0.19734296
NG_078733.1,2,-1.8168894,0.24889004
NG_078734.1,2,-1.7905203,0.22286373
NG_078735.1,-1,-1.1450037,-1.3393708
NG_078736.1,2,-1.8002006,0.24058373
NG_078737.1,2,-1.8171616,0.24704066
NG_078738.1,2,-1.8150434,0.211896
NG_078739.1,2,1.8532871,-4.7493896
NG_078741.1,2,-1.2633537,15.540104
NG_078742.1,2,1.7922859,-3.4878452
NG_078743.1,2,1.610603,-5.224563
NG_078744.1,2,1.6247919,-5.2255487
NG_078745.1,2,1.7656118,-5.0245004
NG_078746.1,2,-1.8291125,-2.517724
NG_078747.1,2,-1.9260905,-4.359668
NG_078748.1,2,-1.3191957,-3.4298012
NG_078749.1,2,1.87958,-4.6482086
NG_078754.1,2,1.2426059,-4.7825217
NG_078755.1,2,2.1574457,13.127664
NG_078756.1,2,-1.1573842,14.034628
NG_078757.1,2,-0.22024031,13.302186
NG_078758.1,2,-1.6346642,-2.6261315
NG_078759.1,2,-0.7061628,-2.6454606
NG_078760.1,2,1.9389876,-2.861788
NG_078763.1,2,-0.983695,-2.5291224
NG_078764.1,-1,-0.45666423,-1.6672072
NG_078765.1,-1,-1.866103,-4.7308984
NG_078766.1,2,-0.91535103,-2.552644
NG_242411.1,2,-2.890151,11.529296
NG_242412.1,2,-0.58662397,4.764345
NG_242413.1,2,-0.6147103,4.7263794
NG_148902.1,2,-0.9691246,-4.2939825
NG_148904.1,2,-1.009005,-4.223295
NG_081434.1,2,-2.3662,4.979622
NG_148907.1,2,-0.63272303,-4.4716673
NG_148908.1,2,-1.0358073,-4.1620193
NG_148893.1,2,5.5354466,2.2012086
NG_242815.1,2,3.1930022,2.3863404
NG_081427.1,2,3.02989,7.572172
NG_081428.1,2,3.0369308,7.581763
NG_242818.1,2,5.119917,3.2689214
NG_242819.1,2,5.097613,3.2623708
NG_242820.1,2,5.1877327,3.3286397
NG_242821.1,2,4.964178,3.2306957
NG_242822.1,2,-1.4482915,-3.705396
NG_081358.1,2,-1.9417881,-2.6699061
NG_081359.1,2,-1.9895793,-2.7274609
NG_081360.1,2,-1.4547247,12.391524
NG_081361.1,2,1.746469,-5.032049
NG_081362.1,2,-0.10920852,-2.2792866
NG_081364.1,2,-1.2318674,15.364964
NG_081365.1,2,-1.1365929,-2.4387302
NG_081366.1,2,-1.2232908,15.441856
NG_081367.1,2,1.1641729,-2.7939126
NG_081368.1,2,1.1728386,-2.8177648
NG_081369.1,2,1.1601778,-2.771288
NG_081370.1,2,1.1587285,-2.8064616
NG_081372.1,2,-1.2065723,11.177837
NG_081373.1,2,-1.711804,-2.730973
NG_081374.1,2,-2.3925595,11.994914
NG_081375.1,2,-0.9187675,12.37504
NG_081376.1,2,-1.5312266,11.987503
NG_081377.1,2,-0.900147,15.77346
NG_081379.1,2,-1.5356452,-2.8551793
NG_081381.1,2,-1.4683253,-3.0171938
NG_081382.1,2,2.0250614,2.8638995
NG_081383.1,2,-1.8343941,0.12974325
NG_081384.1,2,-0.18267357,-2.6568844
NG_081385.1,2,4.845693,3.1349378
NG_081386.1,2,10.501508,5.54192
NG_081387.1,2,10.477925,5.518369
NG_081388.1,2,10.492972,5.533771
NG_081389.1,2,1.7525083,0.9740247
NG_081390.1,2,5.9913735,2.2756186
NG_081391.1,2,5.01399,2.2002115
NG_081392.1,2,5.4951134,2.1974754
NG_081394.1,2,2.0348496,0.401937
NG_081395.1,-1,2.0900748,-2.4208603
NG_081397.1,2,-0.9741888,12.147955
NG_081398.1,2,2.2137847,1.4254476
NG_081399.1,2,1.2309055,0.5336008
NG_081400.1,2,2.167407,1.3101094
NG_081401.1,2,2.2037685,1.3365023
NG_081403.1,2,1.8711812,0.91444457
